project.id,bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
Time,16,dba7c37ea3d83b32779d3bb13cb184aedf761a8a,706513d59425e7a9dc6bdb972f25b03b02e48558,148,https://sourceforge.net/p/joda-time/bugs/148
Time,20,17a60c9a7253d9a8fce6afe2ce46bea78ac53ebe,a92450e88df85d6b7a0fa53517da46286c24f53f,126,https://sourceforge.net/p/joda-time/bugs/126
Mockito,25,d8b18f2e77c3f352677a6993225c4333b98d0481,a6ccf070a267e0a165b8efaaefa8938e787bb6a0,230,https://code.google.com/archive/p/mockito/issues/230
JacksonDatabind,57,1d930db6a1407a873af65deecf4290e4c4238e94,bbd8190030022df404a8f7c47c1bc32e990cb0d2,1362,https://github.com/FasterXML/jackson-databind/issues/1362
Closure,53,4adf024b5eb87f6b760b40e9923ed1391bca4152,9959716b01fc5231ae68bc7a24454ce45d341606,545,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-545.json
Gson,9,0f66f4fac441f7d7d7bc4afc907454f3fe4c0faa,874e74a3072f7ff0d2533296698ad126321516d1,836,https://github.com/google/gson/pull/836
Lang,15,76912e0d8aed581ee4bc6b8635d0512ac2695f5d,8185a9e681d6de5f40b0ed07b40730c9761bad37,LANG-775,https://issues.apache.org/jira/browse/LANG-775
Jsoup,15,7b47828bc2cf749edfb0f75e370f168c6b1be210,7fe868089855c33d6345e740bfdbe6f140794598,104,https://github.com/jhy/jsoup/issues/104
Lang,9,afe5dff79fc23d222ba1f1481fbbf55e09d2e6da,c45d5bff75edfef6387d40e681f9dc7c9b517bbb,LANG-832,https://issues.apache.org/jira/browse/LANG-832
JacksonXml,6,17f39695b24bbf0e8fa1fb86cbb5347d7ddadefc,8fd9463dad8d2232c1e947403ead465d6a3e5f73,270,https://github.com/FasterXML/jackson-dataformat-xml/issues/270
Closure,95,f93cdf97ea803c4702023daf1326dc45172de611,f6607996d6d3bd6820ce3848d147991b27600a12,66,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-66.json
Closure,122,f22a0e8b289e8ed26f04ea0d3af3612b6e15414a,a8a456b183c9600658bcb0c72091bae1a30a4fda,1037,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1037.json
Codec,17,1a4d9cc2572d220664f1b7c377cd318cd253052e,d2f27093d7d95a07da901902f894d88b4ecc3e95,CODEC-229,https://issues.apache.org/jira/browse/CODEC-229
Csv,10,65f110ec14b9e7f202bb1a696c4c58560cfca48c,1282503fb97d621b4225bd031757adbfada66181,CSV-120,https://issues.apache.org/jira/browse/CSV-120
Compress,19,ed534048b12afcffd45a53f7b0945f49d929a29a,e860d2f3eb16d84e146a8a700d9dbd3af01df4ba,COMPRESS-228,https://issues.apache.org/jira/browse/COMPRESS-228
JacksonDatabind,14,0ec81c07bc4be13e1382f7191981ed3f0bf9ef39,817a45a07040297a5db45dd04e79b010146b7e0d,744,https://github.com/FasterXML/jackson-databind/issues/744
Closure,140,b347ce3a71e23a4ab92dc0a6c07d43e2f497c953,a70a7c599e53a7752cf4b9e6e82b4408c3c4c04b,126,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-126.json
Closure,27,1d9ecb5328bbde5ee84dbfe2d74bbd318b89b6d7,7a8983042131c5a9c2b5421ae42075cbb8ef1aeb,727,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-727.json
Closure,3,3cc85c3c37aa8bc834a4a86f91ddeb399d854024,d80fcc04239ab8c4cf781273c4f9bc54cf06f479,864,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-864.json
Lang,55,d8c22b8e1c8592bc8c6f6169a5b090082969acd4,3ef8a796b5ddf87e3e9afec9ba94aac62681b394,LANG-315,https://issues.apache.org/jira/browse/LANG-315
Closure,107,aae547f4d911dfbf42ca5a31aeb401ac83725a14,49e9565febba904484396e2aef7dbe86f55e9cc5,1135,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1135.json
Math,34,b91b3efb3854c0fd0f270bdba6cdfa8058c0515a,520f36b43a13681db338a07ac6c251cbe1a7a6e5,MATH-779,https://issues.apache.org/jira/browse/MATH-779
Closure,170,d5b7f2d9a109eefee69a6554eb4a899e60139101,49f54b28376a4ed5f72ec52d314020bd1f6cf3c6,965,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-965.json
Lang,44,cf28c89dcf72d27573c478eb91e3b470de060edd,81f10d7f1ef52d44f43b38d81ac3dc1c83d45134,LANG-457,https://issues.apache.org/jira/browse/LANG-457
Mockito,30,62b6bdf44baeee172b2b1684835fb995bad2a47d,3c924f80a4db3692a13341f0da4517052ab77a2a,225,https://code.google.com/archive/p/mockito/issues/225
Codec,1,9c0cabead7cf075308b11362172ae1a48d41321c,52d82d1dfff8c2b2ded9d843e0b03017af6d747c,CODEC-65,https://issues.apache.org/jira/browse/CODEC-65
Mockito,31,81a380951402d2a158af115ed616ab36e94793b8,62b6bdf44baeee172b2b1684835fb995bad2a47d,225,https://code.google.com/archive/p/mockito/issues/225
Jsoup,33,834d3142304e0927dc659791da6a4521f271d7fd,2518e92a052d922d81d11e28b8e5205639fed9a7,305,https://github.com/jhy/jsoup/issues/305
Closure,20,7e98b9c9511d197ed572b73214814ccb546a4b78,ebf229b05f4ee71bc05d70830f5dd5683271d661,759,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-759.json
JacksonDatabind,93,d9bbae43dd474f51b01899bbd83116ab4e2b33ed,755e3bc0cbea30de0102f6a88519a0c34d571bbd,1872,https://github.com/FasterXML/jackson-databind/issues/1872
JacksonCore,5,bfdc2852923f671452c66ddf261c87e7e2e5b497,0d9cd9fa434c0070638332b7f2243af0277461eb,173,https://github.com/FasterXML/jackson-core/issues/173
Closure,119,3e0d176234636b3dfba0a3060b18488c6752ae8c,046e0b226e963bc584c2a6cd3c2b471777c5cc53,1070,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1070.json
Closure,82,1a7fbd18b47c102152869c3b046b65ff0f12fc43,a857aec27d79fc234fddd4a72c1215af0251b2d8,301,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-301.json
Closure,134,86860111110ec7a96d92fbefb6c3ae15e3575405,6d374c3ee4c9c2651ffb44048924e127fd2bf37c,86,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-86.json
Compress,40,32c30f6f072ccfea6ead90f8eef0c205d88d00d3,52dd5908e374973d69c51856b74d4d93d591c90a,COMPRESS-363,https://issues.apache.org/jira/browse/COMPRESS-363
JacksonDatabind,96,31153568b58a29979dd0c416d14833886f9216a9,dd57a2dd576a77423553c197df109a5b60c1c669,2051,https://github.com/FasterXML/jackson-databind/issues/2051
Closure,147,91d0d35fba40aac9316db9e2f8aa94cd3a3b6c2e,82a9956c6337d2f5d4a94ebe624d64faa54d9182,182,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-182.json
Jsoup,53,c090381c55b6d275eebe60053d36f198ffe793ca,a229d7354da5210a728ce5d43158d5cd780772db,611,https://github.com/jhy/jsoup/issues/611
Math,91,9fb5d27fd15d856b136fbadd3d7bb7dfbd0ddf50,e1df5f5486f10ac521dfc3dc20d1bfe508e67aa8,MATH-252,https://issues.apache.org/jira/browse/MATH-252
JacksonCore,26,eb477b85f74a2a1250ba6294cf4086d496830e27,d83ce8aec99f4e99afdf8fd172d77ce771f8ea35,531,https://github.com/FasterXML/jackson-core/issues/531
JacksonDatabind,59,b3c65e40abc63a4dde7f63eacf8ee96ccd4341c2,e59194aaff0a6e520184138924c69045160ee9d9,1384,https://github.com/FasterXML/jackson-databind/issues/1384
Lang,43,ac2a39e92a71d5f9eb3ca7c6cc789b6341c582a4,eb3e2ae1f3734986a9f0225c661888baac3cb13b,LANG-477,https://issues.apache.org/jira/browse/LANG-477
Time,3,3ba9ba799b3261b7332a467a88be142c83b298fd,8d109fe1a999a11b4557536dd96f9210460a5936,77,https://github.com/JodaOrg/joda-time/issues/77
JacksonDatabind,37,d5e12f74d2224574ef1e220decc514073303ac5c,dbf0c6f4c93d922a2ebb4d744661e7090fef2aac,1083,https://github.com/FasterXML/jackson-databind/issues/1083
Codec,16,38357dffa2dd39c91c4523beade08c12e8009acb,c82fe35c48bd0082c16644d16d82d1be79d6b9d1,CODEC-200,https://issues.apache.org/jira/browse/CODEC-200
Math,68,103f12391b89112f030b921a7c4969f00ff23b44,615ca9a000c253575e6f62bed87db6110b750834,MATH-362,https://issues.apache.org/jira/browse/MATH-362
Closure,30,6da361c5865ecac18ee147014c9e84244d19c2a9,38e2b8f247423734adec3dbd76fa22da1a3561a8,698,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-698.json
Math,74,034b4d68157defc3199f618fdd2d3a487306dbc2,d06e7b7c8e646ff489a5dfba47dfcb283a194e9b,MATH-338,https://issues.apache.org/jira/browse/MATH-338
Mockito,33,57bafd2c3ad7db992667b7f9d56dfe9aca0d82f4,5cb37751c0aba81d025dc5fe4f2f9a3bf86cc958,200,https://code.google.com/archive/p/mockito/issues/200
Compress,1,728b4e814ec88cab556533fa114be0efdde963be,004124ac5dbf5edbf925078652526267468821e7,COMPRESS-28,https://issues.apache.org/jira/browse/COMPRESS-28
Compress,35,9431b16c58a3fbb320cf13af80cb36430f2aea79,7250daa429020181bb5a4c40d1aaa169631b8496,COMPRESS-335,https://issues.apache.org/jira/browse/COMPRESS-335
Chart,19,430,434,UNKNOWN,UNKNOWN
JacksonCore,22,74564bfb7ca768067b5554dc7c4373f43b8be94b,6feec20c842586056aa5b19c402b26be08c88ca3,208,https://github.com/FasterXML/jackson-core/issues/208
Jsoup,88,8adcd55d8abe4c84ae2dcffb9a882abc4143bb93,8b837a43cbe2c12624ab2088dc4ff9a725af5f4d,1065,https://github.com/jhy/jsoup/issues/1065
Closure,136,2131059de15ba858adf7646bfba5cbd04b661336,938f48a60c544f6b7bdb5d49006f654a51ca9a22,103,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-103.json
Lang,5,379151bad9c5402c335db67f9494351b99298732,75944e541d358d5b06ebbba3098a919fbf2539d4,LANG-865,https://issues.apache.org/jira/browse/LANG-865
Jsoup,3,5599adfa2bd30d9784c1eed07b24a31f458f0a58,0081d162cca8ad23b500b53799195fec644f261b,21,https://github.com/jhy/jsoup/issues/21
Closure,88,d68322323aa52d943b9dc5618ef8ea81d43d7b4f,6a17da87f9e132bdc147b33223826da040c77a6b,297,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-297.json
JacksonDatabind,20,ea2c9a46bf2a98eb2f1af04fad65016f4648a8de,6456a9ac0bee09e2ae45ae56739102a8071f217a,815,https://github.com/FasterXML/jackson-databind/issues/815
JxPath,13,d52074012200f55cbd3635591b914e2c1b19674f,15a67164cbefb9f9ae03b334888947d5fe5dccb4,JXPATH-97,https://issues.apache.org/jira/browse/JXPATH-97
JacksonDatabind,30,16aa30572b41b7e643e9ee08def2169681f8e2c5,ca6c3fc55eb74e21fe90e18da33723fb99b22f21,965,https://github.com/FasterXML/jackson-databind/issues/965
Gson,6,67bd3a2cf6f9c9c6e7f615969b1918f68e03932d,dea305503ad8827121e8212248c271f1f2f90048,800,https://github.com/google/gson/pull/800
Lang,22,1b708e343781255f50e17bf10b363cca303120af,0b2b82ad923b0455cde93286e3f504a1abd0863b,LANG-662,https://issues.apache.org/jira/browse/LANG-662
Closure,143,45fd54a488cfbf27978fc4811a722f1fedb8ddaa,7eaa0d8eca2549742649af34671eaf3da83b5c08,139,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-139.json
Time,17,cdeacf09e33ddbaf75a4563d7bc62063f50972b1,a8913f5ad5dfde59263c981c9e9eb28e43fd2e00,141,https://sourceforge.net/p/joda-time/bugs/141
JacksonDatabind,46,d32563c559da846e386b86bbf664b82eadab7c82,cb6717764c0460f560e1b09478faa4dac692e8f3,1194,https://github.com/FasterXML/jackson-databind/issues/1194
Cli,19,c8606251c904dfaf5303f71b788e12f7fff15fab,b1331806960001da95424315b6103d755107b519,CLI-164,https://issues.apache.org/jira/browse/CLI-164
Closure,169,b4c6a605c0aee776bf195c8d71fe2aeebb47665a,ac239c7c53aa4d6c3105f600dec8af69da530883,791,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-791.json
Chart,26,102,103,UNKNOWN,UNKNOWN
Closure,23,30a88df811879f5d389f56257c93ab5f740a0518,b59cdd9e2dc64d2db86b90982c200a78f2f85e50,747,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-747.json
JacksonCore,1,a9e5c9f99bcc16d734251f682758004a3ecc3a1b,b40ac81d4a81736e2b7536b14db4ad070b598d2e,98,https://github.com/FasterXML/jackson-core/issues/98
Math,85,8de8a3b6fa5f4d7ea817f915d957ef309441762d,9be86f674f91fa3fe0a8694e7b98472dabe6886d,MATH-280,https://issues.apache.org/jira/browse/MATH-280
JacksonDatabind,104,54c744c2c2007eb93dd756cc8581573c9bec97ac,83c7c4347055c3a70a3115fa106aa69c9cb56456,2167,https://github.com/FasterXML/jackson-databind/issues/2167
Compress,24,c2376685ed5cb56833327cb5f54e5f803a8e8fa9,8da377299d085b4ce1f15dbc0732232ea32e601d,COMPRESS-262,https://issues.apache.org/jira/browse/COMPRESS-262
Math,33,e5c7e4055ab2a40cb107a7ebd33766867325d5cc,3ef79313597d7d49067c48d65a09042d8d94822d,MATH-781,https://issues.apache.org/jira/browse/MATH-781
Lang,42,68217617c54467c7c6098168e714a2fb6a48847d,dd2ae757d12554f290931f0b3c05e33ad993ecd1,LANG-480,https://issues.apache.org/jira/browse/LANG-480
Closure,22,c8e5f7acc524fe629f73876acfb463619a02f34b,43a55234ef122a1ed98681ce0350506207b878d5,753,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-753.json
Closure,149,52547e61d187e102f21e5545c24e8d232fefe92f,053636cbd1a8fb97e55b4f82bc4b5bee8beaf47e,205,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-205.json
Lang,17,a7e90b2ffa23ab60c7022e2f94a12651b4fb8ec0,b4255e6d071dc8d48bfc51037cecb29097b9a49d,LANG-720,https://issues.apache.org/jira/browse/LANG-720
Math,35,88f944e1aada536e9a70b041387bb328d61490cd,a5d8d115cb85149c62059a23e8f4d318cac0e903,MATH-776,https://issues.apache.org/jira/browse/MATH-776
Closure,98,d768bbc4212ee0d95d20d52426fbad47f0f9c56e,d1df970451b5a18956448097b3afb43f3a82263d,174,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-174.json
Closure,72,3f8896c5f08cd04efabfc1bd9915ebfd93fb832a,e323b879de2e53e5eedf6e7afb0d582382c6248d,435,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-435.json
Compress,30,0bbe5b59af443da2c3101cb9259e7ad68152dd13,5cf68bdc46c7bcc0fc5eb3cacd1c84514ef552cf,COMPRESS-309,https://issues.apache.org/jira/browse/COMPRESS-309
Jsoup,47,1e09df66f0302958d547037e7258913b3069f2b6,a025d87deb9cc4cda49ae1b77feb0f29805dd7c5,528,https://github.com/jhy/jsoup/issues/528
Math,46,330f3fe17d132bd4e2a91ff812ccf489e77f390f,e6f27ebcb9ee0a344308382b99a3894bb61b225d,MATH-657,https://issues.apache.org/jira/browse/MATH-657
Csv,9,0331565fbaf33fab24bfd588948e653475e795d9,2480dffa6d8343b189c6fb57b88b325c45f0b83f,CSV-118,https://issues.apache.org/jira/browse/CSV-118
Jsoup,6,0b56f3e5e012e689af8dda0e96d6e0c9f31853b6,20ed24cefb5df53c48021459af98bef83c55f241,34,https://github.com/jhy/jsoup/issues/34
JacksonDatabind,73,2bb770bcd4cbc0c0c3ede86cedd4a602e328e2f6,4d34006e4d8a566c6c64a3a0e04c17e50d63bb82,935,https://github.com/FasterXML/jackson-databind/issues/935
JacksonDatabind,68,1aeb52554a104f0a2433788be406d53b39654952,d0cfb645350fab16bf61fac140b69ef55f8cba2e,1421,https://github.com/FasterXML/jackson-databind/issues/1421
Math,17,07611165b6176b6e3e6d5ac6ca052a102f10e3c4,621806b796bc416f00341feca894ebae07be5ed0,MATH-778,https://issues.apache.org/jira/browse/MATH-778
Compress,45,137aa57f9291b5f390de740266042587cfede7ce,02735ad7e6313515a846bc15bcc89cf254f8161f,COMPRESS-411,https://issues.apache.org/jira/browse/COMPRESS-411
Lang,62,cb7bfbc06d5d289be61733824d7f3e81321b2b3a,1313a65c11dea54f1baf492d4185fb2d673b6716,LANG-292,https://issues.apache.org/jira/browse/LANG-292
Jsoup,89,8b837a43cbe2c12624ab2088dc4ff9a725af5f4d,1d663eeb1c0d1c08bcfe5d30f05170768bb0438e,1107,https://github.com/jhy/jsoup/issues/1107
Closure,15,f9fbad23b8fb59464e395c164197750abb5db296,968b3f467f51c6bfec18af1fbcf980a0f19a1fb3,773,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-773.json
Lang,30,24f6517c9d5c1293f0c1209b7b44b6eeaa6ebee2,19b6372018c6b800f8e2bf1b85e15ef4cbd500da,LANG-607,https://issues.apache.org/jira/browse/LANG-607
JxPath,18,a1bc20f2af31730caa12faa116e14a964354f28d,4882e4423ae7bfb80c65da4aa547ef5aed16a007,JXPATH-115,https://issues.apache.org/jira/browse/JXPATH-115
Math,22,51461f1c9ce91953ed3e6dbd01b0e2c8bbd75da2,b0cba9a79ee99b09958dec8e40c75bed47b7f780,MATH-859,https://issues.apache.org/jira/browse/MATH-859
Closure,47,c5d7b308ecf260bf6ccf4b20ac256074fc42768f,aedce35970673f20696d5721acba13e986cc764c,575,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-575.json
Closure,116,b9262dcd42d1b8f53c2a974c182feba2899dc74c,b80dfd3b0e5e4b490b7afb469320d18bac4520b4,1101,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1101.json
JacksonCore,19,930edea65e6382c0158876ad773ab1d87f67e5dd,345cad5b2f4c06a1bcc6794311a31226e9f2bce7,317,https://github.com/FasterXML/jackson-core/issues/317
Closure,108,acd31d1221421da27c4fd1a55ec751488ad85744,aae547f4d911dfbf42ca5a31aeb401ac83725a14,1144,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1144.json
Closure,7,d93f2d5aaf346749eaa6ae1641a171aeb177de5d,e736b1c92981fafdc87f3f41f66918305f173734,841,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-841.json
Lang,12,9351ed93365de2d1c316b8f419566820e88839e3,c9d786a4fe2639581047d878a64bab6fb24f1ab3,LANG-805,https://issues.apache.org/jira/browse/LANG-805
Math,62,6a07726a825da09003d153e52ea30005b1a4c013,8de3eb542b2be80ba309b2c91ae1dba75bdb5063,MATH-413,https://issues.apache.org/jira/browse/MATH-413
Time,5,a38b5e0c620a4a4dc310d35105e3e432c4e91fc3,a6cb59ed2280ab0a32995fa8b5f1a7b0d47cb815,79,https://github.com/JodaOrg/joda-time/issues/79
Csv,12,bc504117fceb2c254eea5158a62de54c80a5d81d,c81ad0328eefb438cc875b9c9f081be93f9fdcc2,CSV-128,https://issues.apache.org/jira/browse/CSV-128
Lang,45,cfff06bead88e2c1bb164285f89503a919e0e27f,d95fcd8e24568b4f9d3cb9da922a4029e293c793,LANG-419,https://issues.apache.org/jira/browse/LANG-419
Math,71,fa959ca8c89133c3a2f024a020ec80948ee31926,6537e18ad189603e19615226e6aa1a9cdd154b8f,MATH-358,https://issues.apache.org/jira/browse/MATH-358
Closure,29,3587cc3bb550dadee3c9aeac44041aa29087e74e,6924915efab89f921fd0779fe200fecc1bf80847,724,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-724.json
Math,57,d3892cb85f3eb8ccadada228b791170e3e0a9124,00fea9d8078d487e31cec8292dbd9bd69bc9c216,MATH-546,https://issues.apache.org/jira/browse/MATH-546
Lang,52,5209cefa81c9c48a34e5472fdcf2a308a4da2589,868f6976aea222e96259843f56df9aed8e48584b,LANG-363,https://issues.apache.org/jira/browse/LANG-363
Closure,64,620fc21fa289cf0fda52c3d310a41d9fc2103be9,de726510af4329fb8eeb8a54b2d93d8d37c87545,489,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-489.json
Closure,76,a6ca7c196cb8f9bcddefd038d80217c3de486e4e,78b01c3a435cd175ce3ee70f97b2f8faac342cdc,384,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-384.json
Time,13,6a1b24c5d85270b57706b3f7ca0b4c05a752b3ff,5d08a1cdbfa6ce86a0baf637493c464e91e91968,160,https://sourceforge.net/p/joda-time/bugs/160
Closure,163,acc3c458096b1eb7bfc5d7371eafb30af5f7b66c,f5bcee992bf149fa39f9eafc870ea2046d5809b4,600,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-600.json
Closure,1,2353d807058bc2a20af279a480d6652cdf892f4d,1dfad5043a207e032a78ef50c3cba50488bcd300,253,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-253.json
Jsoup,17,f36b950de16f6db134bd98969cd8fbe578d37480,3d6f1e47ccf93d01364ed5f7603fa66d43eae0e2,107,https://github.com/jhy/jsoup/issues/107
Math,84,6eeb2b31a0e4b9690666f26d148d0eafe1f662e7,317793eeff84dc9b260301adbe4aa8f5c79f703a,MATH-283,https://issues.apache.org/jira/browse/MATH-283
Math,1,1780da711d88f669e29e0517f83d692fb80099db,0da657a65c92b086a301a6ffe9e34ec272f8889c,MATH-996,https://issues.apache.org/jira/browse/MATH-996
Closure,78,b40c6c7e0e323f1b69fe7f9686ed8f763b01faf8,25829b0395164533782d608399096803321225a7,381,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-381.json
JacksonDatabind,10,6262dd76625e16d10ee45bc90ae76b02101cd65a,466f706901d39ae95393c6c7b1d0b544247922f1,705,https://github.com/FasterXML/jackson-databind/issues/705
JacksonDatabind,38,ae85620b0834bd978f8ab080b07150ee8034f8ad,21a2e4b7d680bf796f07d5d3b6119a3cd3fc356c,1102,https://github.com/FasterXML/jackson-databind/issues/1102
Compress,17,db6dda34281d95d495ff4c935b65cf84310bf6be,ab456436d20f386641e605c17de24cc8cd3c1770,COMPRESS-197,https://issues.apache.org/jira/browse/COMPRESS-197
Math,2,ad5c90bbabdbce834068bc79d3eb00c823e97008,c0b655ace5665c0cd32e3f5e5b46edad4d223125,MATH-1021,https://issues.apache.org/jira/browse/MATH-1021
Closure,100,71a6f6049d9359ea047adafc2a77e4dfb1398f41,6d00ac1a68612aade8a19d7ecc9b180f00ae5234,144,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-144.json
Jsoup,19,d0418222830f42f4f0c770e406f71454ea50e56d,c98349a7fb5598f0cbac88130520171bd6f253c1,127,https://github.com/jhy/jsoup/issues/127
Cli,17,cfbb46adb163d9b8af00e9a29e6b42d597f8804f,9c5ce3501938cff01d78b7a1fff10a60abe9e0cf,CLI-163,https://issues.apache.org/jira/browse/CLI-163
Lang,57,c71373047dc2172b0f06cebf61da284323d6ff99,bbd990b81fd7f8ab9dde75c8070b973b9ce500fc,LANG-304,https://issues.apache.org/jira/browse/LANG-304
JacksonCore,6,0d9cd9fa434c0070638332b7f2243af0277461eb,d99951470163764b3e01a119dab2822e5fd98204,176,https://github.com/FasterXML/jackson-core/issues/176
Lang,46,229151ec41339450e4d4f857bf92ed080d3e2430,916639bda234a8e5a030361c4068667764b34cb7,LANG-421,https://issues.apache.org/jira/browse/LANG-421
Jsoup,61,b6dda00bc19f6d3bc4009a6b9a4a932de9640bd4,83f01fd864e59fa69c894da06f4a15489222d401,814,https://github.com/jhy/jsoup/issues/814
Math,7,96cd02e82c219349086092cdc2c5a450efc8be13,1cd68eed57febf806c385bf04a596b922f4c1964,MATH-950,https://issues.apache.org/jira/browse/MATH-950
Lang,19,85481c8f87075c88a97e793d9a6fcfd8d3c6946f,0b3a8a3128890f710700d04e38df48b883d11d91,LANG-710,https://issues.apache.org/jira/browse/LANG-710
Jsoup,77,bf4f99c72ba3d59486e0decb59a2b87edee4f1ff,df272b77c2cf89e9cbe2512bbddf8a3bc28a704b,998,https://github.com/jhy/jsoup/issues/998
Closure,164,32f4884ca5aa648d48d988d8d7dada88212d6dbe,e414f154d5c4dae483f251ebeb2d9ef598aaa0f6,634,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-634.json
Cli,34,40c4892e932afba6ac2ace430ee59a465565bd50,62a3b36efc78e53c233c2fb49cc8199c5eabec1d,CLI-215,https://issues.apache.org/jira/browse/CLI-215
Math,10,d2a916e325a1c47f12137ea902aaac100ed1f5db,7e2ffcc9034de41d7787f0b33b5670474f7a10de,MATH-935,https://issues.apache.org/jira/browse/MATH-935
Chart,2,2240,2242,959,https://sourceforge.net/p/jfreechart/bugs/959
Math,96,704342d6280becc3be194a23dfda2e56c2a64aed,e6449cccdeaba96ffba4c27db322c5c3d5c18662,MATH-221,https://issues.apache.org/jira/browse/MATH-221
Closure,125,ddc1299802e88b9814250c369e3fe6f7ee07d4e5,8cef00180a5cf67d047919c89668a6405030dbab,1002,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1002.json
Jsoup,59,d8eb9bd63c861132e5307a65e8f2f234fab2416b,a623db776696c0e03f68e849147f6a0c57063c02,793,https://github.com/jhy/jsoup/issues/793
Closure,132,f5a77bb416ab2223fda83de118da1007e5962498,5b9485903b5e7d926f49dc91b915a256df92591c,925,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-925.json
Mockito,32,d973b6f4fd6aad3b17a1758c920a3b962269b2ba,4f7060cc54bb50292ccfbf3b9fca27f0282abf51,216,https://code.google.com/archive/p/mockito/issues/216
Jsoup,37,be64f746f9f034e524f8d9bfb9748d19054c8772,c07ba8a34b6a6d6665928e106fea67bd9144e4e0,368,https://github.com/jhy/jsoup/issues/368
Closure,168,d06ac163013a3779fcec7c2f544ba99d08f69f58,b675d1da9d5f8b36849db4943f580969105901a4,726,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-726.json
Math,87,d0c52c49b7efa5367b154443bba9910cb19e6419,75f5c92aeb47e264c196a8c38a495adac89f493c,MATH-273,https://issues.apache.org/jira/browse/MATH-273
JacksonDatabind,32,fe25f7e14d92f5d4746549e7df22e9af35fdf54b,d5a25f4300a93f4c411a7b8364d34122bc0a1b62,989,https://github.com/FasterXML/jackson-databind/issues/989
Time,2,8d109fe1a999a11b4557536dd96f9210460a5936,8612f9e5b88c1bea933ef9ab1e431f5db3006b48,93,https://github.com/JodaOrg/joda-time/issues/93
JacksonDatabind,34,5e924b21f6f55a918aed08927f8088ddd35ccfa5,6b471c37efce0a3205dff387efd3473980be648f,1045,https://github.com/FasterXML/jackson-databind/issues/1045
JacksonDatabind,18,de1376e85e247f7e4b185183b6433721dec172bc,2abf5a321405a82ed4e0d3a7c876c82bb05188f9,734,https://github.com/FasterXML/jackson-databind/issues/734
Math,9,c929aee12a2b777152371fc061e4b79f088fa039,de98c0f0a566060ac143c39036f06a03f141dc52,MATH-938,https://issues.apache.org/jira/browse/MATH-938
